Caption,Comments,Likes,URL
"ZARA TRIBUTE. SEASON 01. LYNNE KOESTER, 1984
Icons by Peter Lindbergh. Limited edition collection curated by Fabien Baron. 
100% of proceeds will be donated to the Franca Sozzani Fund.

@francescocarrozzini
@genomes2people
@franca_fund
@fabienbaron",397,32869,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/219328502_3135107946719029_6363132381077724791_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=h8vOsqEr0W4AX_LH_Qu&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=70b30542ac2c9c39b103d714e43c514f&oe=616482E0&_nc_sid=86f79a
"ZARA TRIBUTE. SEASON 01. LINDA EVANGELISTA, 1998
Icons by Peter Lindbergh. Limited edition collection curated by Fabien Baron. 
100% of proceeds will be donated to the Franca Sozzani Fund.

@francescocarrozzini
@genomes2people
@franca_fund
@fabienbaron",673,84739,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/218283720_782269209127069_1308423203886677035_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=ypiN1-PUcXsAX8T4B7c&edm=APU89FABAAAA&ccb=7-4&oh=706ba9d6fe01408104ba90219b1613c0&oe=61631ABB&_nc_sid=86f79a
"ZARA TRIBUTE. SEASON 01. HELENA CHRISTENSEN, 1990
Icons by Peter Lindbergh. Limited edition collection curated by Fabien Baron. 
100% of proceeds will be donated to the Franca Sozzani Fund.

@francescocarrozzini
@genomes2people
@franca_fund
@fabienbaron",727,64973,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/218480285_799457524090985_1910481603366127393_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=MfwG58kJtzAAX9K6rOJ&edm=APU89FABAAAA&ccb=7-4&oh=d0a51eb813d1f9d68ef165a587e57d09&oe=61637270&_nc_sid=86f79a
"ZARA TRIBUTE. SEASON 01. KATE MOSS, 1994
Icons by Peter Lindbergh. Limited edition collection curated by Fabien Baron. 
100% of proceeds will be donated to the Franca Sozzani Fund.

@francescocarrozzini
@genomes2people
@franca_fund
@fabienbaron",747,70550,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/217495696_244185654186064_1428246899729567317_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=qfKp1UjgHT8AX_D5d4O&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=80d603bd0f8e4adf8d4af4b670d336b4&oe=61631BF5&_nc_sid=86f79a
"Icons by Peter Lindbergh. Limited edition collection curated by Fabien Baron. 
100% of proceeds will be donated to the Franca Sozzani Fund.

@francescocarrozzini
@genomes2people
@franca_fund
@fabienbaron",597,16581,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/206058584_336266171311087_6621627329062397278_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=MbIbBJEnSoIAX8f1Mzu&edm=APU89FABAAAA&ccb=7-4&oh=baeefe337e7860b3f3fc674efb38869d&oe=615FA006&_nc_sid=86f79a
Silk dress dressing gown #zarawoman,1236,39923,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/217856814_2946292828955687_4564429911529525860_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=lxmC5J7nooUAX84oadv&edm=ALQROFkBAAAA&ccb=7-4&oh=6c6f023abbff41c98def6578e247dc43&oe=6163418E&_nc_sid=30a2ef&ig_cache_key=MjYxNjMyNzY0OTYwOTg0ODc3Mw%3D%3D.2-ccb7-4
Long silk bridal dress #zarawoman,820,53265,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/217038067_1206272273127572_1999487923967386003_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=_C9ccVp2WlEAX-zP9Zt&edm=ALQROFkBAAAA&ccb=7-4&oh=51e04831dd4f459ca90c383a04ef3fe7&oe=61641F28&_nc_sid=30a2ef&ig_cache_key=MjYxNjIxMzI0ODc4NTQzMzczMQ%3D%3D.2-ccb7-4
Silk bridal dress with lace #zarawoman,722,72432,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/217261183_4155591924550115_6672903615938602913_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Jl_VHLv2yVgAX-U29ig&edm=ALQROFkBAAAA&ccb=7-4&oh=8eed6dbb1825453d6628308919d7059a&oe=6164A25F&_nc_sid=30a2ef&ig_cache_key=MjYxNjA2Nzg2ODYxMzU1NjA1MA%3D%3D.2-ccb7-4
One-piece wonder. From the new Sulle Dolomiti collection. #zarawoman #newin,1684,30264,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/211923633_2644794619149732_1428434164139493544_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=55t2jkfFlf0AX8s2oLE&edm=ALQROFkBAAAA&ccb=7-4&oh=042f59313d37ad2e46c035d9df6847f4&oe=61639BCB&_nc_sid=30a2ef&ig_cache_key=MjYxMzQwNTUwNDczMDYwMjQyNw%3D%3D.2-ccb7-4
"Introducing our Spring/Summer Collection, inspired by the raw beauty and geometric shapes of the montains #zarawoman",819,18964,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/211498442_149293460630815_1101581976410751893_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=vpf9D8uNvZcAX_zeZk4&edm=APU89FABAAAA&ccb=7-4&oh=0e18e540ca721fc0b4a253e0b425492e&oe=615F923D&_nc_sid=86f79a
"Introducing Sulle Dolomiti, our new Spring/Summer Collection, inspired by the raw beauty and geometric shapes of these epic mountains. #zarawoman #newin",1301,79735,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/210895779_1963519110463033_3057301830329997014_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=78CPO13fcXgAX-EPtbo&edm=ALQROFkBAAAA&ccb=7-4&oh=cf296aa7ba8d4e8f3c5915d217a6e6ab&oe=61639A7F&_nc_sid=30a2ef&ig_cache_key=MjYxMzE0OTI3MDM1NDE1OTYwMw%3D%3D.2-ccb7-4
A midsummer night's dream #zarawoman,3663,27367,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/209377514_1135549936925330_2649467566297883693_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ZpjUtkzhIJYAX9PA8H0&edm=APU89FABAAAA&ccb=7-4&oh=75c6f8b8a33927c2e29d66cae95d2130&oe=615F67A6&_nc_sid=86f79a
A midsummer night's dream #zarawoman,1735,34236,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/209636767_504956737442221_2332408753689761064_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=kkJPRowWVfQAX8U7Fff&edm=ALQROFkBAAAA&ccb=7-4&oh=ce0330950e6b919a936e91c254c944cb&oe=616347D0&_nc_sid=30a2ef&ig_cache_key=MjYwNjgyMjA1ODcwMDk4MzQ3Mg%3D%3D.2-ccb7-4
A midsummer night's dream #zarawoman,1572,32816,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/209047756_4177512949036232_820798206628376352_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=2k7gH1Z1zZcAX8aORW8&edm=ALQROFkBAAAA&ccb=7-4&oh=4a340aa1bf96827d177f26173561f071&oe=61633CDB&_nc_sid=30a2ef&ig_cache_key=MjYwNjY3NjYzNjA2NTk5ODY0NA%3D%3D.2-ccb7-4
Open back shirt limited edition #zarawoman,5161,73788,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/206284295_2982002348741841_3059860298449374738_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=wKz8298kYrgAX8ZOGSz&edm=ALQROFkBAAAA&ccb=7-4&oh=1f66c0358304901c7eb1e665fae8288d&oe=61648642&_nc_sid=30a2ef&ig_cache_key=MjYwMjU4Mzk2MTA5MjE2MTkyOQ%3D%3D.2-ccb7-4
Waves of Summer #zarawoman,2346,220503,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/206739351_170726581694453_3814506359062791931_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=4t0LeP4aAaEAX-99E9j&edm=ALQROFkBAAAA&ccb=7-4&oh=88ac59557ff1be837b9fe05cd67709a4&oe=61642496&_nc_sid=30a2ef&ig_cache_key=MjYwMjQ3NjY5ODQ2MTUyODUzNQ%3D%3D.2-ccb7-4
Texture earrings #zarawoman #accesories,1939,57919,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/206079540_536812624017703_5952765147460870482_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=UFjQAkSITGQAX_tRW_t&edm=ALQROFkBAAAA&ccb=7-4&oh=778444a5371065827d4bc96115494aad&oe=61638291&_nc_sid=30a2ef&ig_cache_key=MjYwMjMyNjI4OTAyNTM3OTE5Mw%3D%3D.2-ccb7-4
Vive la fête! #zarawoman,3489,46512,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/204639692_948076642698485_2648221423106385605_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=LP987PsAXdUAX_8bNwl&edm=APU89FABAAAA&ccb=7-4&oh=e659b60dccbf3fb40727caae88630d9e&oe=615F5C94&_nc_sid=86f79a
Vive la fête! #zarawoman,1942,37037,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/203830363_526103508742637_2796044200628757554_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=2KHMq-g9gHYAX9d66gA&edm=ALQROFkBAAAA&ccb=7-4&oh=990a244c374cf39e1333041124719a3f&oe=6164C5C5&_nc_sid=30a2ef&ig_cache_key=MjYwMTAzNzgwMzE4MjA0NTM3MQ%3D%3D.2-ccb7-4
Vive la fête! #zarawoman,2689,53041,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/203642709_320268182893287_7978007757609830367_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=HjYqkJKUXJ8AX8xrPTI&edm=APU89FABAAAA&ccb=7-4&oh=a265448214b1a1baaf531b5d5dad1a97&oe=615F8F3F&_nc_sid=86f79a
"THE BEAUTY COLLECTION
#thereisnobeautyonlybeauties #zarabeauty",7824,59818,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/202047262_844309776469018_6554355857865015072_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=LW7h2YAtF5sAX-fQLj8&edm=APU89FABAAAA&ccb=7-4&oh=384b10c7d956d122f50677282945f5f1&oe=6163706D&_nc_sid=86f79a
"THE BEAUTY COLLECTION
#thereisnobeautyonlybeauties #zarabeauty",3551,60064,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/201976740_321834632750753_329707148060241216_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Zf1H9W2mSJ0AX-6AS-D&edm=APU89FABAAAA&ccb=7-4&oh=bf9df88eba7e9004dd528bd13a6f3b98&oe=6164E2A7&_nc_sid=86f79a
"THE BEAUTY COLLECTION.
#thereisnobeautyonlybeauties #zarabeauty",3019,47094,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/202249754_882736495944341_4423766945604325660_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=boaVwRw5kcoAX_ROOC6&edm=APU89FABAAAA&ccb=7-4&oh=858570800fd3df75845aacaef11c6569&oe=61639884&_nc_sid=86f79a
Draped lingerie-style dress #zarawoman,3621,158577,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/201495066_877247906164484_727115534780733301_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=rXA3LgQcVEgAX8IjIsl&edm=ALQROFkBAAAA&ccb=7-4&oh=63f8c4319e74c606559e48208e34cef8&oe=61645392&_nc_sid=30a2ef&ig_cache_key=MjU5NzkxMzExNjgwNTQ4OTU5MQ%3D%3D.2-ccb7-4
Lace trim linen dress #zarawoman,5992,95149,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/201471543_334494151389159_6963132355346918160_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=iaQFVEdC9cYAX_wxvF6&edm=ALQROFkBAAAA&ccb=7-4&oh=69e2c6ac24d7ee342e79fb14c2c19690&oe=61636055&_nc_sid=30a2ef&ig_cache_key=MjU5NzQ0MDkyODkxNDg0NTk2Mw%3D%3D.2-ccb7-4
Linen blend halter top #zarawoman,5490,95227,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/201885513_149279293826002_810896746345565094_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=uNTl1NhJyn4AX-qtp1D&edm=ALQROFkBAAAA&ccb=7-4&oh=2634c67081a7747d04085e23e727701e&oe=6163A66D&_nc_sid=30a2ef&ig_cache_key=MjU5NzMyNjgxOTE2Njc3NzQwMQ%3D%3D.2-ccb7-4
Going out tops. Low-slung skirts. Party like it’s 2001. #zarawoman,37375,167897,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/131459612_531436701370584_791205214437273694_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=urzWixqqPwAAX-knzc0&edm=ALQROFkBAAAA&ccb=7-4&oh=c78634515a3a16c1c9445b24b2cfc160&oe=61649579&_nc_sid=30a2ef&ig_cache_key=MjU5NTA0NzEzNDAzNDUxMzI1Mg%3D%3D.2-ccb7-4
Weekend mantra: Petal to the metal. #zarawoman,7091,56193,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/200363338_491872692045360_7432162948472944465_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=eYmYvMGKu0MAX8USk6t&edm=ALQROFkBAAAA&ccb=7-4&oh=97e7413469e6b46155786a867aebb81e&oe=61646483&_nc_sid=30a2ef&ig_cache_key=MjU5NDQ1MDA2NDU3NTcwMjczNw%3D%3D.2-ccb7-4
Let the weekend go neon and on. #zarawoman,3931,74024,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/199370357_102958141976165_7905750263649732988_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=DMgsZ1AEjfsAX9szMTD&edm=ALQROFkBAAAA&ccb=7-4&oh=7e77c28046fb6a5f3dab5fc275dca08d&oe=616361F4&_nc_sid=30a2ef&ig_cache_key=MjU5NDMwMjMzMjM4OTA4NTA1NA%3D%3D.2-ccb7-4
"Beauty collection now available
#thereisnobeautyonlybeauties #zarabeauty #zara 

Creative Direction @baronandbaron
Photography @marilynminter
Makeup @diane.kendal
Thank you @ellenghr_",5576,47951,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/199051330_1511061395901339_926416072988334719_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=rLGM6PbQ6DkAX9YcVf7&edm=APU89FABAAAA&ccb=7-4&oh=4c52c4591baeec882d438442c79d59f4&oe=6164B5C0&_nc_sid=86f79a
"Beauty collection now available
#thereisnobeautyonlybeauties #zarabeauty #zara 

Creative Direction @baronandbaron
Photography @marilynminter
Makeup @diane.kendal
Thank you Lindsey Wixson",1757,37561,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/198021398_304915004488697_509444989889847520_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=cZ6WHma8_PoAX-uAUCU&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=41e3756c289dbaa4c1e78d0489119b73&oe=6164AC14&_nc_sid=86f79a
"Beauty collection now available
#thereisnobeautyonlybeauties #zarabeauty #zara 

Creative Direction @baronandbaron
Photography @marilynminter
Makeup @diane.kendal
Thank you Lindsey Wixson",1267,35803,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/200477063_193589012539566_2911039251946984375_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=C0h1CCXStwoAX9tqXjf&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=6f581d4c2099b0d7dfa865730b580862&oe=6164C85D&_nc_sid=86f79a
Zara Woman Collection Spring Summer 2021 #zarawoman #newin,1119,38782,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/198333008_789416621721896_8458905401060481228_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=cYyiiyjHzKUAX_U0Mwh&edm=ALQROFkBAAAA&ccb=7-4&oh=fa7281e9c783a30dc97384b2e1079f16&oe=61632D9C&_nc_sid=30a2ef&ig_cache_key=MjU5MjM3NjUzNTY5Mjc1MTk1Mw%3D%3D.2-ccb7-4
Zara Woman Collection Spring Summer 2021 #zarawoman #newin,901,43890,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/198429341_2954331611489336_7289932924632878043_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=RpTQQeRhg4cAX-gmJzp&edm=ALQROFkBAAAA&ccb=7-4&oh=7d9e89901f44d04653bae14ff545647c&oe=616339F6&_nc_sid=30a2ef&ig_cache_key=MjU5MjI4MTc2OTU2MzAxNDU3Nw%3D%3D.2-ccb7-4
Zara Woman Collection Spring Summer 2021 #zarawoman #newin,888,89120,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/198357046_950924325657354_9216568042857006901_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=f1MkTXOZcrEAX_NUTuu&edm=ALQROFkBAAAA&ccb=7-4&oh=73db2d87dc1643ed5db8972f0b99456d&oe=61637408&_nc_sid=30a2ef&ig_cache_key=MjU5MjIxOTM5ODcxMDUxMzI5Ng%3D%3D.2-ccb7-4
"Beauty collection now available
#thereisnobeautyonlybeauties #zarabeauty #zara
Creative direction @baronandbaron
Photograps: #stevenmeisel
Still life photography @ramondmeier
Make up @diane.kendal
Hair @guidopalau
Styling #karltempler
Thank you @sachaquenby",545,31458,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/197612692_488325919094503_8576015463314847207_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=rY-guta8er8AX_xTZS6&edm=APU89FABAAAA&ccb=7-4&oh=57bdf01434beaa653dd9b267fce8d06b&oe=6164BDC6&_nc_sid=86f79a
"Beauty collection now available
#thereisnobeautyonlybeauties #zarabeauty #zara
Creative direction @baronandbaron
Photograps: #stevenmeisel
Still life photography @ramondmeier
Make up @diane.kendal
Hair @guidopalau
Styling #karltempler
Thank you @sachaquenby",388,32277,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/198803396_2027411504078357_2015548697747664806_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=7TjxHCo5RhUAX-13_eS&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=55f12dc8d21c94ddf922dabf7d383667&oe=61643283&_nc_sid=86f79a
"Beauty collection now available
#thereisnobeautyonlybeauties #zarabeauty #zara
Creative direction @baronandbaron
Photograps: #stevenmeisel
Still life photography @ramondmeier
Make up @diane.kendal
Hair @guidopalau
Styling #karltempler
Thank you @y0laa",402,31530,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/198224318_2308711259263991_5014375735369982592_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=xxGjuOTb7l8AX_FY05P&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=93bb80a837440e70385ceee4fbb52a03&oe=616483A3&_nc_sid=86f79a
"THE BEAUTY COLLECTION
Creative direction @baronandbaron
Beauty photography @davidsimsofficial
Make up @diane.kendal
Hair @guidopalau
Styling #karltempler
Still life Photography @lenancker
#thereisnobeautyonlybeauties #zarabeauty
Thank you @dibaamaty",455,42070,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/197051576_307978891044339_3987669745053631307_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=7LNXcybQfioAX-iT65_&edm=APU89FABAAAA&ccb=7-4&oh=b35963404b4b3095d59611265f604b7a&oe=616440D0&_nc_sid=86f79a
"THE BEAUTY COLLECTION
Creative direction @baronandbaron
Beauty photography @davidsimsofficial
Make up @diane.kendal
Hair @guidopalau
Styling #karltempler
Still life Photography @lenancker
#thereisnobeautyonlybeauties #zarabeauty
Thank you @dibaamaty",297,42425,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/198113363_925768491596807_5782415543569563318_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Km-CJymm-FIAX9KZWg_&edm=APU89FABAAAA&ccb=7-4&oh=d96fa9a218c9dc0acf0599befdf70330&oe=61647E69&_nc_sid=86f79a
"THE BEAUTY COLLECTION
Creative direction @baronandbaron
Beauty photography @davidsimsofficial
Make up @diane.kendal
Hair @guidopalau
Styling #karltempler
Still life Photography @lenancker
#thereisnobeautyonlybeauties #zarabeauty
Thank you @dibaamaty",240,36878,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/197328101_471892493908723_2617765388060291591_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=HqcnREJ10i8AX8OsWzA&edm=APU89FABAAAA&ccb=7-4&oh=9736bff0c2a7c44a34a22e2eabaa5396&oe=616496D2&_nc_sid=86f79a
"ZARA BEAUTY collection now available

Creative Direction @baronandbaron
Film by @fabienbaron
Make up @diane.kendal
Hair @guidopalau
Styling @ludivinepoiblanc
Thank you @noraattal @juliacampbellgillies @yilan_hua
#thereisnobeautyonlybeauties #zarabeauty #zara",290,20419,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/195374683_832108147406168_7479398530003625047_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=TARidcXi5KsAX81LKW-&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=e5315c56388719db8e22aac856962042&oe=615F14D2&_nc_sid=86f79a
"ZARA BEAUTY collection now available

Creative Direction @baronandbaron
Film by @fabienbaron
Make up @diane.kendal
Hair @guidopalau
Styling @ludivinepoiblanc
Thank you @dibaamaty @hirschygrace @georgiapalmer 
#thereisnobeautyonlybeauties #zarabeauty #zara",177,19390,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/197371649_790824508491227_7187596567470279781_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=TOd7bWGT0x4AX-d1uaO&edm=APU89FABAAAA&ccb=7-4&oh=a2ea22f7e83019f14c7b3c8bb15fd011&oe=615F1791&_nc_sid=86f79a
"ZARA BEAUTY collection now available

Creative Direction @baronandbaron
Film by @fabienbaron
Make up @diane.kendal
Hair @guidopalau
Styling @ludivinepoiblanc
Thank you @y0laa @sola5532 @nikki_kahr
#thereisnobeautyonlybeauties #zarabeauty #zara",195,19693,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/196844902_924821688300478_6956276023181362928_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=AsBz_y3tTFQAX_bo4ko&edm=APU89FABAAAA&ccb=7-4&oh=88846be844ef8396f2646668fb278f59&oe=615F9F4A&_nc_sid=86f79a
"The beauty collection. Now available
Creative direction @baronandbaron
Beauty Photography @mario_sorrenti
Makeup @diane.kendal
Hair @bobrecine
Styling @mr_carlos_nazario
Thank you @palomija and @iamlulu_nyc

#thereisnobeautyonlybeauties #zarabeauty",350,37134,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/194272964_510141223362443_2898809307899062375_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=-YJb8MhHFVYAX9ljDrK&edm=APU89FABAAAA&ccb=7-4&oh=fc090d1827508db39f5cbee4cc3a9f2f&oe=61636C91&_nc_sid=86f79a
"The beauty collection. Now available
Creative direction @baronandbaron
Still life photography @ramondmeier

#thereisnobeautyonlybeauties #zarabeauty",186,27910,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/194426623_586514088981548_3204450728673409676_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=6OWPRjE58b0AX93rOwF&edm=ALQROFkBAAAA&ccb=7-4&oh=abb1e259b9cc88ff835eb1defe05193e&oe=616309ED&_nc_sid=30a2ef&ig_cache_key=MjU4NzE5OTEzNTA3NzkwNjUxNw%3D%3D.2-ccb7-4
"The beauty collection. Now available
Creative direction @baronandbaron
Beauty Photography @mario_sorrenti
Makeup @diane.kendal
Hair @bobrecine
Styling @mr_carlos_nazario
Still life photography @ramondmeier
Thank you @achenrin

#thereisnobeautyonlybeauties #zarabeauty",152,27313,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/194475490_521156992387773_4671690245874752041_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=PTazB4EI0ToAX8d4vil&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=88f2c6b09f9a4d014962c8b82b929d92&oe=6163F532&_nc_sid=86f79a
"©️ F JERRY, LLC 2021 PRINT T-SHIRT @dudewithsign",464,116616,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/195727176_824879548124323_3209173975576169306_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=-pNJpIz9yfQAX8zhGnK&edm=ALQROFkBAAAA&ccb=7-4&oh=8dee53209cbd90ffe2311d53dca3f484&oe=6163D331&_nc_sid=30a2ef&ig_cache_key=MjU4NjY3OTY0OTcxNTU5NzQ1Mg%3D%3D.2-ccb7-4
"©️ F JERRY, LLC 2021 PRINT T-SHIRT @dudewithsign",238,51394,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/195431831_1136339490179602_4757313319109398581_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=sZFf3xefqO0AX8r14Sh&edm=ALQROFkBAAAA&ccb=7-4&oh=3847bc5ad38bd49f4e716f31c6cc0e65&oe=61641DDF&_nc_sid=30a2ef&ig_cache_key=MjU4NjU5MTQwODU0NzEyMzk4OA%3D%3D.2-ccb7-4
